DBA_Name,Batch_ID,PL_Lambda_max,absorbance_peak,SO,T80,SO*T80,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20
DB_05_A_075,,,,,,,4.944334798,5.015697686,5.051031986,5.43881663,5.874631126,6.219258332,6.22026257,6.398347442,6.551264374,6.740891784,6.814969834,6.854829404,6.930680368,6.9410203,7.107637022,7.180810018,7.279758456,7.303079094,7.391142088,7.391662804,0.098451882,0.098992763,0.544034858,0.813805373,0.074245273,0.157280277,0.037754338,0.32310153,0.010254408,0.178059533,0.104692362,0.281211047,0.055622507,0.01785418,0.067807022,0.193738846,0.176174746,0.03340817,0.073397357,0.005346328
DB_05_A_076,,,,,,,5.022900924,5.098156784,5.40992929,5.775310748,5.782390006,5.859307198,5.892918176,6.287286158,6.369199744,6.466226492,6.543590012,6.583164428,6.827615794,6.931461442,6.938615088,7.006345362,7.015061156,7.099020412,7.17614837,7.283428264,0.680833275,0.00909171,0.000148227,0.06394856,0.347374998,0.06778483,0.081569166,0.040833087,0.147307419,0.071107066,0.106122423,0.027459805,0.016215096,0.150858263,0.212888731,0.159306605,0.176279903,0.056146575,0.052293795,0.142302855
DB_05_A_077,,,,,,,4.81222171,4.973284128,5.073955888,5.131705772,5.604478706,5.788737782,5.892248684,6.129794364,6.34548237,6.517231864,6.532592986,6.63125627,6.68667533,6.71506675,6.740061118,6.883034854,6.978263892,6.989236122,7.01392054,7.10213231,1.373570453,0.084582418,0.433658554,0.007459175,0.000114526,0.071775151,0.110364934,0.019475217,0.052366342,0.019488572,0.02936493,0.082373123,0.034008373,0.188565644,0.09069308,0.028559557,0.013966417,0.297996489,0.026796838,0.726747747
DB_05_A_078,,,,,,,4.962398684,5.094077842,5.212528334,5.543195392,5.698753098,5.88849209,6.220336958,6.598240396,6.803799236,6.809576704,6.847551778,6.869570626,7.05563981,7.214867324,7.337396758,7.45324367,7.493066046,7.525970338,7.645573844,7.727214674,0.040858723,0.524770785,0.361900738,0.442294356,0.025968178,0.119016126,0.065323203,0.03657898,0.033075892,0.007746156,0.185585139,0.048622675,0.037184572,0.157370726,0.041503513,0.18916818,0.12562948,0.109616345,0.022381656,0.067794455
DB_05_A_079,,,,,,,5.027847726,5.185302326,5.357622128,5.888020966,6.018844662,6.065175988,6.316991766,6.431784848,6.468941654,6.539560662,6.720497074,6.753587336,6.882514138,6.976515774,7.02731038,7.033311012,7.233203966,7.311311366,7.331160564,7.409714292,0.603246031,0.028379919,0.001014065,0.081076954,0.066646951,0.071980325,0.336217404,0.008567563,0.112835633,0.111189549,0.032753492,0.340073389,0.056237851,0.195946459,0.097040398,0.510388232,0.638178347,0.76796358,0.021808735,0.033172579
DB_05_A_080,,,,,,,4.687473034,4.809320578,5.070434856,5.234906724,5.869176006,5.993800702,6.078937768,6.108643376,6.193569676,6.526022046,6.584243054,6.632322498,6.778383336,6.81363085,7.046750444,7.146752712,7.204552188,7.239613732,7.325097942,7.329623212,0.65024898,0.125313347,0.581810285,0.000979658,0.072565944,0.134655945,0.039327949,0.010018,0.049840179,0.040565719,0.003962811,0.012895214,0.007892031,0.067323395,0.000867541,0.224010788,0.170544173,0.154601844,0.003483639,0.009283088
DB_05_A_081,,,,,,,4.765208494,5.02187189,5.05516052,5.406743004,5.61802972,5.854360396,6.237384208,6.428015856,6.55079325,6.575800016,6.86247897,6.968097532,6.98180972,6.984698454,7.220434026,7.37631408,7.422285864,7.46781132,7.489830168,7.623740966,0.257078685,0.3227572,0.250047391,0.069701782,0.070237863,0.06423367,0.402372735,0.151908159,0.115710995,0.024192503,0.011559092,0.416298562,0.11581202,0.039689585,0.077913764,0.083842781,0.069539519,0.004208575,0.12879386,0.122902456
DB_05_A_082,,,,,,,4.997088288,5.046767074,5.100561996,5.389026262,5.911143236,5.948671982,6.176646406,6.251046804,6.258113664,6.506123256,6.57106398,6.767039166,6.82299134,6.88653109,6.987587188,6.997703956,7.165944816,7.370437428,7.43972985,7.442544196,0.409494629,0.002061582,0.493991453,0.237032599,0.679524506,0.477679014,0.004212809,0.031851409,0.276499572,0.056023712,0.06938639,0.400581975,0.07673356,0.008309389,0.027651964,0.019607696,0.016834063,0.137546606,0.097055236,0.033673598
DB_05_A_083,,,,,,,4.382841776,4.595950998,4.733667982,4.94655404,5.06173146,5.085436436,5.163246284,5.736157864,5.862778638,5.89624084,6.109660012,6.27314004,6.35509082,6.415617856,6.51440512,6.628826262,6.681542558,6.789913476,6.799137588,6.846522744,0.912306752,0.024123377,0.306850149,0.0205123,0.371160041,0.197093247,0.024507642,0.287420526,0.039830781,0.072125235,0.075445764,0.100382198,0.044989967,0.059272075,0.035562737,0.015015441,0.224087841,0.1429776,0.119239541,0.130737428
DB_05_A_084,,,,,,,5.06997613,5.103810272,5.16655655,5.720573578,5.80697524,5.9033077,6.103374226,6.491394432,6.560885222,6.609733342,6.645538766,6.85962743,6.88076602,7.005638676,7.017652338,7.157030654,7.27731605,7.280812286,7.307839926,7.463831562,0.407884319,0.319007224,0.020699608,0.157939759,0.028003681,0.088908823,1.358808699,0.082600283,0.018556291,0.050891457,0.000491573,0.436867556,0.01065562,0.02991324,0.041991308,0.283287055,0.046105667,0.015266717,0.089071252,0.053919266
DB_05_A_085,,,,,,,4.620970162,4.79901784,4.961158884,5.047064626,5.395882356,5.5226891,5.558159778,5.87807777,6.159661146,6.283579156,6.461998774,6.519265136,6.599071062,6.837224244,6.838997158,6.940140042,6.967341254,7.014032122,7.110389378,7.240766746,0.141484117,0.405889221,0.238948359,0.463376739,0.306141872,0.001361188,0.192656836,0.069099765,0.325723947,0.110669191,0.000411,0.052963478,0.045716753,0.016324063,0.110212253,0.028471682,0.016031264,0.117711137,0.061841752,0.106727637
DB_05_A_086,,,,,,,5.070422458,5.085572814,5.363597964,5.693731908,5.908961188,6.05859265,6.376551758,6.492820202,6.610316048,6.731171752,6.805336588,6.853329246,6.944603322,6.989198928,7.079840706,7.160626074,7.198254004,7.305719868,7.359837138,7.39472511,0.038066281,0.574373588,0.048765356,0.5405753,0.068942282,0.004342781,0.07898791,0.167286135,0.021390944,0.085182858,0.016722703,0.218998752,0.023132134,0.177714686,0.194263541,0.048382722,0.006627773,0.057246587,0.036614116,0.08844106
DB_05_A_087,,,,,,,5.017123456,5.09390427,5.335442106,5.492388388,5.90237785,6.29948579,6.564877378,6.640257218,6.814300342,6.866309952,6.973614642,7.02830222,7.0557018,7.14292173,7.173879536,7.179086696,7.28655256,7.291362984,7.448730798,7.4530577,0.076388618,0.540319275,0.002818775,0.878008134,0.103019463,0.057050106,0.02943838,0.039237653,0.039852897,0.129731484,0.358262512,0.054321342,0.641825205,0.064116442,0.226526816,0.019844749,0.026881353,0.118205861,0.013763177,0.108364653
DB_05_A_088,,,,,,,3.896096296,3.952507196,5.035732854,5.075096504,5.233480954,5.624650252,5.775831464,5.897877376,5.92977743,6.176361252,6.19019742,6.301060336,6.399574844,6.523468058,6.648687858,6.737234374,6.770870148,6.846708714,6.887138592,6.99569548,0.001742473,0.267285078,0.255368848,0.363955057,0.010266732,0.484729867,0.05838938,0.138255239,0.105364283,0.182566741,0.02849224,0.149718399,0.054388235,0.031997277,0.167017193,0.073275392,0.009989711,0.173423284,0.023041839,0.145048894
DB_05_A_090,,,,,,,4.017274348,4.619531994,5.04933346,5.12025002,5.206862448,5.708386344,5.733157548,5.92754579,6.019278592,6.110180728,6.380147178,6.426800852,6.588123628,6.706003812,6.830405344,6.865615664,6.881088368,6.963907008,6.969399322,7.092908198,0.000190894,0.10281847,0.097113723,0.567343094,0.098029348,0.001301677,0.915797185,0.089678938,0.221201425,0.109333527,0.013668511,0.16625874,0.019714874,0.052365594,0.258523648,0.033345301,0.032478819,0.012156573,0.00508689,0.037461771
DB_05_A_091,,,,,,,5.00029937,5.057466548,5.205709434,5.355303702,5.403569116,5.91149038,5.955788434,6.225878864,6.468569714,6.502887378,6.627561666,6.63906701,6.689551666,6.82094567,6.84605162,6.892221772,6.934920484,6.946710982,6.953195136,7.041245732,0.403188874,0.272747463,0.103258424,0.196683525,0.15002579,0.209555819,0.715786502,0.057588878,0.051386608,0.140570574,0.138974776,0.045412835,0.098830034,0.336972967,0.185316908,0.141019479,0.078900557,0.008800947,0.060398114,0.053096338
DB_05_A_092,,,,,,,4.717761348,5.01337926,5.070695214,5.371817838,5.535533428,5.88570254,6.004834922,6.192069518,6.2144975,6.490774532,6.539659846,6.641286252,6.804406738,6.89669745,6.933990634,6.996290584,7.174920968,7.180847212,7.278295492,7.371553248,0.175117057,0.0114541,0.53513495,0.030245375,0.334939089,0.074826722,0.742039082,0.178578198,0.198406352,0.066252184,0.098283409,0.114718909,0.030035621,0.169862262,0.011600584,0.301344592,0.012783186,0.177226761,0.042887795,0.029775379
DB_05_A_093,,,,,,,5.011494764,5.041349148,5.327693356,5.46286875,5.546778414,5.880383798,6.299721352,6.42284589,6.590950372,6.604278222,6.719629214,6.830330956,6.872260992,6.953430698,6.970924276,6.998671,7.063500142,7.102467056,7.190976378,7.204527392,0.000962351,0.674865589,0.000374932,1.013854752,0.012562575,0.073886248,0.071147891,0.036437085,0.044606218,0.016570836,0.033935863,0.035486914,0.28171252,0.169094921,0.203600618,0.148556091,0.059835343,0.18514568,0.056397186,0.151016094
DB_05_A_094,,,,,,,4.942871834,5.015945646,5.29636361,5.336185986,5.856331678,6.173484916,6.51744263,6.5294067,6.615857954,6.642005336,6.72300147,6.850316532,6.931511034,6.946896952,6.961960522,6.966051862,7.00871338,7.047481926,7.134726652,7.216082328,0.014944754,0.625788565,0.011153479,0.74608505,0.098584573,0.027036708,0.088908384,0.052422698,0.042257986,0.055726589,0.056708997,0.018341011,0.015731543,0.158515852,0.313399246,0.22504325,0.117439903,0.000704168,0.237603446,0.004106516
DB_05_A_095,,,,,,,5.029967784,5.048006874,5.286457608,5.571078494,5.642900108,5.867998196,6.167471886,6.3750516,6.491047288,6.570456478,6.598947082,6.602728472,6.731221344,6.739218054,6.830913662,6.85658992,6.903169206,6.977296848,7.018780556,7.073059,0.665384002,0.005286162,0.016289973,0.000980022,0.391413642,0.084158097,0.303492669,0.083521934,0.022026176,0.055403305,0.075900789,0.021750828,0.042444553,0.010483338,0.024489113,0.393882755,0.026589682,0.190771607,0.17607982,0.048356899
DB_05_A_096,,,,,,,3.532202598,3.79211427,4.145928394,4.483401954,4.588425412,4.719583854,5.02174791,5.078431566,5.150389558,5.520221898,5.807731518,5.852562686,5.863435732,5.931463558,6.063415472,6.108135058,6.155272254,6.158594918,6.264498634,6.461515252,0.000110994,8.04E-05,0.1548936,0.158291565,0.034805184,0.021427038,0.708327207,0.111454919,0.523403096,0.899948997,0.007116933,0.114484342,0.021210793,0.01665124,0.118580916,0.043932998,0.002806082,0.070316669,0.051637271,0.083696416
DB_05_A_097,,,,,,,3.772364256,4.256964882,4.93601574,4.965808134,4.978801238,5.045589264,5.269732706,5.30622002,5.708274762,5.857149946,5.890736128,5.965198516,6.385193164,6.521137234,6.67650897,6.773560514,6.845220954,6.918232776,6.980235174,7.055974556,0.220158052,2.50E-05,0.005083652,0.275037345,0.058419206,0.616492221,0.008006651,1.061018683,0.003884911,0.042371122,0.077037993,0.04089736,0.192468285,0.011792656,0.095424628,0.031615713,0.08548377,0.025692045,0.066472335,0.01678442
DB_05_A_098,,,,,,,5.000993658,5.080216878,5.214078084,5.288466084,5.392460508,5.89512502,6.234607056,6.522315044,6.615002492,6.676323,6.689799626,6.826202422,6.894912138,6.925559994,6.997356812,7.091916358,7.14589725,7.219590962,7.330106734,7.401705184,0.013075598,0.689861481,0.050647991,0.259884722,0.55157123,0.072541141,0.051690942,0.046804126,0.012852328,0.030083893,0.037874598,0.004313431,0.097918518,0.207939055,0.085195475,0.446639109,0.035210149,0.07583396,0.067555455,0.04868159
DB_05_A_099,,,,,,,4.995439354,5.05646231,5.102781238,5.510935796,5.887215096,6.129434822,6.159772728,6.412443968,6.446749234,6.588371588,6.611717022,6.847117848,6.879997344,6.909975708,6.93612309,7.12438672,7.202779274,7.353836506,7.382649458,7.401531612,0.069738681,0.578628551,0.149015624,0.574838982,0.101474219,0.000259091,0.11931614,0.297263654,0.01655957,0.009643091,0.081920891,0.067976148,0.079227195,0.615097756,0.237686548,0.065993046,0.107861563,0.028928058,0.120024339,0.008766528
DB_05_A_100,,,,,,,4.736569114,4.976705976,4.98244625,5.044423852,5.158076318,5.24627569,5.298024942,5.32903234,5.56199076,5.876639602,5.911725942,6.13384851,6.147015186,6.162264726,6.214385918,6.367575606,6.378101508,6.470280638,6.529803436,6.639042214,0.970697165,0.123854908,0.047752029,0.392446807,0.091583568,0.000685971,0.002478229,0.012880633,0.153709281,0.22948983,0.199010903,0.029992246,0.040959424,0.095910228,0.284925727,0.010460314,0.047469581,0.159664655,0.037386964,0.3328298
DB_06_A_001,,,,,,,3.850979974,4.272152432,4.716211598,4.869525266,4.939226822,5.093024012,5.536426084,5.618872784,5.829118068,5.906865926,6.24183509,6.29285286,6.434636388,6.484104408,6.587788882,6.710305918,6.860904424,6.90897147,6.943152756,7.094495142,0.224791393,6.90E-05,1.183033377,0.350699307,0.000128514,0.003552479,0.019831516,0.071731461,0.033221762,0.062309288,0.007221727,0.190649341,0.092121765,0.100373969,0.036853161,0.179383312,0.034325423,0.098730617,0.185281404,0.170949379
DB_06_A_003,,,,,,,4.805625974,5.096656626,5.303715624,5.474808024,5.838701722,5.997978828,6.30277126,6.448360974,6.517281456,6.531997882,6.67607504,6.72244356,6.827479416,6.881485104,6.917042568,7.00139856,7.001745704,7.06239672,7.128986378,7.315030766,0.962579304,0.007451937,0.011302175,0.031845648,0.080883003,0.008821691,0.060608312,0.079952656,0.056693874,0.011533664,0.056172908,0.026081596,0.535885162,0.004550396,0.044101115,0.122520662,0.17067529,0.302210139,0.031245955,0.098165202
DB_06_A_004,,,,,,,4.734498648,5.092342122,5.3509768,5.809281268,5.953110466,6.462035968,6.503767636,6.677079278,6.697350008,6.92663862,6.96872983,7.123072532,7.159671428,7.188124838,7.402387074,7.466807082,7.500368468,7.585753494,7.589572078,7.692066344,1.1482285,0.000102509,0.004819051,0.089899511,0.00619507,0.061741939,0.023018428,0.039090188,0.019542533,0.168484771,0.060372716,0.048759692,1.424327444,0.050815836,0.037211807,0.001301583,0.00399887,0.026211545,0.004315977,0.007359644
DB_06_A_005,,,,,,,4.555719488,4.9908149,5.750415564,5.947704938,6.160640588,6.418456998,6.493068162,6.526654344,6.716207366,6.821887918,6.946388634,7.001324172,7.086151288,7.207986434,7.27093108,7.403788048,7.448234878,7.49006573,7.66655126,7.679854314,1.209357948,0.001172297,0.077967185,0.025729535,0.003432619,0.006961924,0.049075814,0.02604644,0.164412596,0.003064443,0.234825589,0.0001612,0.598860241,0.004992746,0.519663338,0.006850245,0.009043887,0.098596458,0.200272846,0.008508099
DB_06_A_006,,,,,,,4.191218288,4.73535411,4.781077934,4.876220186,4.992439038,5.03005457,5.090668392,5.355725234,5.845024702,5.845483428,5.909295934,6.045797914,6.097447982,6.281843436,6.352970762,6.353640254,6.456543654,6.56071165,6.641943346,6.799968254,0.00043327,0.581500072,0.001860337,0.829493231,0.008091866,0.00441998,0.033806008,0.001963852,0.007960368,0.057917001,0.022100454,0.00635619,0.043916663,0.037479018,0.029158619,0.079269109,0.013626836,0.023312154,0.013983129,0.098050481
DB_06_A_007,,,,,,,4.655176244,4.806741794,5.113232752,5.426753376,5.454028976,5.888417702,5.92711186,5.936360768,6.113800944,6.362951152,6.4977918,6.563240842,6.674860036,6.745169094,6.779461962,6.90804162,6.913161994,6.926415456,7.044890744,7.272307258,1.195291431,0.249421292,0.000514872,0.029059702,0.004106895,0.057648876,0.039250286,0.033837173,0.25727928,0.014427522,0.060023471,0.023031671,0.097374003,0.041803056,0.015336029,0.032136911,0.057780632,0.051527098,0.034262022,1.385683752
DB_06_A_008,,,,,,,3.842041016,4.236929714,4.87842703,4.901450116,5.152001298,5.18651733,5.309654266,5.546158514,5.58914238,5.782575976,5.866758396,6.057216472,6.138336586,6.292753676,6.312652466,6.49729588,6.563476404,6.6471877,6.749136454,6.900739198,0.308781856,0.00028175,0.159540012,0.512045305,0.026392451,0.216367869,0.334499203,0.023800996,0.097164434,0.110293254,0.095520263,0.210137686,0.002091073,0.070628141,0.039023809,0.046713755,0.111559939,0.136438324,0.032659199,0.079444064
DB_06_A_009,,,,,,,4.691861926,4.947657462,5.080092898,5.162948732,5.26642244,5.777108458,5.875759344,5.888219334,6.038892228,6.05357146,6.414811986,6.481897564,6.486088088,6.51713268,6.594087066,6.620544398,6.662672802,6.674723658,6.725431478,6.855486498,1.614439299,0.568998497,0.000405796,0.012511437,0.001280328,0.054690082,0.049048516,0.055234999,0.001146684,0.017729282,0.017633405,0.03685491,0.046461485,0.05669797,0.019809751,0.095198317,0.01382565,0.037001385,0.035634107,0.192015949
DB_06_A_010,,,,,,,4.166062746,4.17291884,4.175634002,4.606340522,4.711636736,4.79932779,5.055557256,5.064186264,5.113170762,5.120981502,5.295880088,5.456074646,5.591721164,5.68801643,5.791936466,6.000867562,6.115970594,6.158966858,6.511020466,6.523158108,0.020589254,0.25565717,0.001693208,0.243749984,0.008270856,0.001830428,0.063378843,0.409325767,0.007137616,0.027882641,0.010411134,0.020893719,0.183355539,0.080399015,0.06683501,0.17679254,0.086314003,0.176179676,0.041970618,0.035967028
DB_06_A_011,,,,,,,3.837875288,4.496680212,4.90247915,5.056573892,5.084618168,5.130689136,5.254681534,5.608408872,5.769496086,5.832056394,6.284694976,6.37027837,6.389036544,6.471768398,6.637132922,6.642513654,6.666206232,6.725406682,6.805212608,6.948669866,8.32E-05,1.833945677,0.276428437,0.001438239,0.002539487,0.012704201,0.002863112,0.019421698,0.026609216,0.044891181,0.001639724,0.046133232,0.137837802,0.194752954,0.046415691,0.014864717,0.146018888,0.099641017,0.003881622,0.001906534
DB_06_A_012,,,,,,,4.730543686,5.003634432,5.095615194,5.598577258,5.604441512,5.713531514,5.853492536,6.39780193,6.399959182,6.500544156,6.511206436,6.518694828,6.523691222,6.634702914,6.709214894,6.739503208,6.762253538,6.934858494,6.977991136,6.985566314,1.261734333,0.04578478,7.61E-05,9.66E-05,0.000199627,0.017965031,0.064494769,0.028561427,0.206663782,0.109697582,0.076634203,0.141861196,0.021737803,0.490100593,0.038770206,0.616641211,0.217578825,0.069809392,0.545447733,0.092124153
DB_06_A_013,,,,,,,4.618391378,4.79015327,5.072926854,5.211139758,5.360746424,5.476481754,5.788576608,5.892781798,5.906295618,6.079384096,6.23985141,6.368592242,6.421271344,6.600496832,6.662486832,6.849994184,6.910260862,7.016809274,7.0197476,7.155766058,1.295981982,0.079166763,0.001312013,0.000561737,0.186613664,0.00235189,0.312387072,0.136021369,0.000823704,0.237975469,0.006629392,0.101384849,0.171068799,0.44727939,0.01435324,0.045946959,0.02577636,0.021938469,0.094918144,0.176764608
DB_06_A_014,,,,,,,4.760063324,5.075480842,5.133726646,5.424707706,5.486288572,5.854199222,6.070903864,6.355946282,6.37982483,6.498362108,6.658333502,6.764113238,6.772047958,6.901817824,7.035133518,7.070690982,7.118324098,7.203473562,7.325383096,7.417215082,1.013667424,0.055319825,0.001542318,0.392349059,0.00328719,0.076660353,0.260697032,0.056426994,0.029633315,0.107722761,0.172868693,0.358046102,0.121523341,0.013705445,0.223205239,0.097731081,0.059512292,0.02226765,0.050664909,0.130324881
