FeatID,FeatA,FeatB,FeatC,FeatD,R2,Creg
5347867,TDOS3.6,TDOS3.9,TDOS4.0,SDOS4.1,0.75,1000
3211,Mass,HAcceptors,Rg,TDOS1.9,0.75,100
3210,Mass,HAcceptors,Rg,TDOS1.8,0.75,100
69480,T1,S8,TDOS1.6,TDOS3.9,0.75,1000
4021,Mass,HAcceptors,FreeEnergy,TDOS1.9,0.75,100
3049,Mass,HAcceptors,HDonors,TDOS1.9,0.75,100
4020,Mass,HAcceptors,FreeEnergy,TDOS1.8,0.75,100
1369271,HOMOm1(eV),PrimeExcite(osc),T2,T3,0.75,1000
585049,T3,O2,O6,TDOS1.6,0.75,1000
3053349,S3,S4,S9,TDOS3.9,0.75,1000
4298,Mass,HAcceptors,TDOS1.9,TDOS2.6,0.75,100
551179,T3,S3,TDOS3.9,TDOS4.0,0.75,1000
290692,HDonors,NumHeteroatoms,S8,O3,0.75,1000
4205,Mass,HAcceptors,TDOS1.7,TDOS4.1,0.75,100
585048,T3,O2,O6,TDOS1.5,0.75,1000
2395693,T10,TDOS2.1,TDOS2.2,TDOS4.0,0.75,100
4314,Mass,HAcceptors,TDOS1.9,TDOS4.2,0.75,100
155389,HAcceptors,NumRotatableBonds,S7,O3,0.75,100
3664,Mass,HAcceptors,FreeEnergy,O3,0.75,100
4352,Mass,HAcceptors,TDOS2.0,TDOS2.6,0.75,100
5597,Mass,HDonors,RingCount,SDOS4.2,0.75,100
2292436,T10,S1,TDOS2.1,TDOS4.0,0.74,100
27572,Mass,NumHeteroatoms,TDOS1.8,TDOS2.6,0.74,100
1491795,NumHeteroatoms,TDOS1.9,TDOS2.5,TDOS3.9,0.74,100
2292499,T10,S1,TDOS2.2,TDOS4.0,0.74,100
27622,Mass,NumHeteroatoms,TDOS1.9,TDOS2.2,0.74,100
27348,Mass,NumHeteroatoms,FreeEnergy,TDOS1.8,0.74,100
3070486,S3,S8,TDOS2.3,TDOS4.0,0.74,1000
320977,T2,S8,TDOS3.9,TDOS4.0,0.74,100
4940829,S10,TDOS3.2,TDOS3.8,TDOS3.9,0.74,100
1497574,NumHeteroatoms,TDOS2.1,TDOS2.4,TDOS4.0,0.74,100
4372569,S8,TDOS1.5,TDOS2.7,TDOS3.9,0.74,1000
354432,HDonors,LUMOp1(eV),TDOS2.3,TDOS2.4,0.74,100
3159,Mass,HAcceptors,Asphericity,TDOS2.1,0.74,1000
1497627,NumHeteroatoms,TDOS2.1,TDOS2.5,TDOS3.9,0.74,100
27675,Mass,NumHeteroatoms,TDOS2.0,TDOS2.1,0.74,100
27676,Mass,NumHeteroatoms,TDOS2.0,TDOS2.2,0.74,100
18709,Mass,RingCount,NumHeteroatoms,O3,0.74,100
2319147,T10,S8,S10,TDOS3.9,0.74,1000
196768,HAcceptors,LUMOp1(eV),TDOS1.9,TDOS4.0,0.74,1000
4376538,S8,TDOS1.6,TDOS2.7,TDOS3.9,0.74,1000
1491689,NumHeteroatoms,TDOS1.9,TDOS2.3,TDOS4.1,0.74,100
27626,Mass,NumHeteroatoms,TDOS1.9,TDOS2.6,0.74,100
4844,Mass,HAcceptors,O3,O10,0.74,100
767080,T4,T5,S7,TDOS4.0,0.74,1000
1497521,NumHeteroatoms,TDOS2.1,TDOS2.3,TDOS4.1,0.74,1000
4940766,S10,TDOS3.2,TDOS3.7,TDOS3.9,0.74,100
1497467,NumHeteroatoms,TDOS2.1,TDOS2.2,TDOS4.1,0.74,1000
585050,T3,O2,O6,TDOS1.7,0.74,1000
1476929,NumHeteroatoms,FreeEnergy,TDOS2.0,TDOS2.3,0.74,100
342280,HDonors,NumHeteroatoms,FreeEnergy,TDOS2.2,0.74,100
1291349,NumRotatableBonds,HOMOm1(eV),TDOS3.9,TDOS4.1,0.74,1000
3426,Mass,HAcceptors,NumHeteroatoms,TDOS1.8,0.74,100
1494711,NumHeteroatoms,TDOS2.0,TDOS2.5,TDOS3.9,0.74,100
338763,HDonors,NumRotatableBonds,NumHeteroatoms,TDOS1.5,0.74,1000
3425,Mass,HAcceptors,NumHeteroatoms,TDOS1.7,0.74,100
1497520,NumHeteroatoms,TDOS2.1,TDOS2.3,TDOS4.0,0.74,100
1288493,NumRotatableBonds,NumHeteroatoms,TDOS4.0,TDOS4.7,0.74,1000
1497465,NumHeteroatoms,TDOS2.1,TDOS2.2,TDOS3.9,0.74,1000
1494605,NumHeteroatoms,TDOS2.0,TDOS2.3,TDOS4.1,0.74,1000
27461,Mass,NumHeteroatoms,TDOS1.6,TDOS2.3,0.74,100
4852232,TDOS3.4,TDOS4.0,SDOS2.5,SDOS2.7,0.74,1000
3423,Mass,HAcceptors,NumHeteroatoms,TDOS1.5,0.74,100
3087502,S3,O2,TDOS4.1,TDOS4.6,0.74,100
3087501,S3,O2,TDOS4.1,TDOS4.5,0.74,1000
593514,T3,O4,TDOS1.8,TDOS3.9,0.74,1000
1494604,NumHeteroatoms,TDOS2.0,TDOS2.3,TDOS4.0,0.74,100
4839,Mass,HAcceptors,O3,O5,0.74,100
4840,Mass,HAcceptors,O3,O6,0.74,100
4842,Mass,HAcceptors,O3,O8,0.74,100
3424,Mass,HAcceptors,NumHeteroatoms,TDOS1.6,0.74,100
4367,Mass,HAcceptors,TDOS2.0,TDOS4.1,0.74,100
4852233,TDOS3.4,TDOS4.0,SDOS2.5,SDOS2.8,0.74,1000
2403757,T10,TDOS2.3,TDOS2.4,TDOS4.0,0.74,100
1483372,NumHeteroatoms,TDOS1.6,TDOS3.1,TDOS4.0,0.74,1000
2399726,T10,TDOS2.2,TDOS2.3,TDOS4.1,0.74,100
1483211,NumHeteroatoms,TDOS1.6,TDOS2.8,TDOS4.1,0.74,1000
2387819,T10,TDOS1.9,TDOS2.3,TDOS4.1,0.74,100
1476658,NumHeteroatoms,FreeEnergy,TDOS1.5,TDOS2.2,0.74,100
59593,Mass,FreeEnergy,TDOS1.7,TDOS2.5,0.74,1000
1483047,NumHeteroatoms,TDOS1.6,TDOS2.5,TDOS3.9,0.74,100
1482994,NumHeteroatoms,TDOS1.6,TDOS2.4,TDOS4.0,0.74,100
173548,HAcceptors,Rg,TDOS2.1,TDOS4.0,0.74,100
1482941,NumHeteroatoms,TDOS1.6,TDOS2.3,TDOS4.1,0.74,100
1852311,TDOS2.2,TDOS4.0,SDOS3.5,SDOS4.0,0.74,1000
6117388,TDOS3.2,TDOS3.9,TDOS4.0,TDOS4.6,0.74,1000
59756,Mass,FreeEnergy,TDOS2.0,TDOS2.6,0.74,1000
1476712,NumHeteroatoms,FreeEnergy,TDOS1.6,TDOS2.2,0.74,100
173494,HAcceptors,Rg,TDOS2.0,TDOS4.0,0.74,100
4440799,S8,TDOS3.2,TDOS3.9,TDOS4.0,0.74,100
2395757,T10,TDOS2.1,TDOS2.3,TDOS4.1,0.74,100
1480510,NumHeteroatoms,TDOS1.5,TDOS3.2,TDOS4.0,0.74,100
1480456,NumHeteroatoms,TDOS1.5,TDOS3.1,TDOS4.0,0.74,1000
1480131,NumHeteroatoms,TDOS1.5,TDOS2.5,TDOS3.9,0.74,100
1480078,NumHeteroatoms,TDOS1.5,TDOS2.4,TDOS4.0,0.74,100
173061,HAcceptors,Rg,SurfaceCharge,TDOS3.9,0.74,100
1477037,NumHeteroatoms,FreeEnergy,TDOS2.2,TDOS2.3,0.74,100
1476772,NumHeteroatoms,FreeEnergy,TDOS1.7,TDOS2.8,0.74,100
1476983,NumHeteroatoms,FreeEnergy,TDOS2.1,TDOS2.3,0.74,100
1476826,NumHeteroatoms,FreeEnergy,TDOS1.8,TDOS2.8,0.74,100
2391850,T10,TDOS2.0,TDOS2.4,TDOS4.0,0.74,100
83375,Mass,TDOS2.2,TDOS2.5,TDOS4.7,0.74,100
2391788,T10,TDOS2.0,TDOS2.3,TDOS4.1,0.74,100
1483426,NumHeteroatoms,TDOS1.6,TDOS3.2,TDOS4.0,0.74,100
181958,HAcceptors,NumRotatableBonds,TDOS1.5,TDOS2.6,0.74,100
25649,Mass,NumHeteroatoms,O3,O7,0.74,100
182012,HAcceptors,NumRotatableBonds,TDOS1.6,TDOS2.6,0.74,100
185482,HAcceptors,NumHeteroatoms,TDOS2.6,TDOS4.0,0.74,100
185481,HAcceptors,NumHeteroatoms,TDOS2.6,TDOS3.9,0.74,100
27268,Mass,HOMOm1(eV),T4,S4,0.74,1000
4852295,TDOS3.4,TDOS4.0,SDOS2.6,SDOS2.7,0.74,1000
27241,Mass,NumHeteroatoms,SurfaceCharge,TDOS1.9,0.74,100
1294886,NumHeteroatoms,S8,O2,O7,0.74,1000
184780,HAcceptors,NumHeteroatoms,ChargeCorrection,TDOS4.0,0.74,100
27843,Mass,NumHeteroatoms,TDOS2.3,TDOS2.7,0.74,100
5347868,TDOS3.6,TDOS3.9,TDOS4.0,SDOS4.2,0.74,1000
182566,HAcceptors,NumRotatableBonds,TDOS2.6,TDOS4.0,0.74,100
1489258,NumHeteroatoms,TDOS1.8,TDOS3.2,TDOS4.0,0.74,100
1489043,NumHeteroatoms,TDOS1.8,TDOS2.8,TDOS4.1,0.74,1000
30055,Mass,HOMOm1(eV),PrimeExcite(osc),TDOS2.5,0.74,100
1488879,NumHeteroatoms,TDOS1.8,TDOS2.5,TDOS3.9,0.74,100
1456804,NumHeteroatoms,LUMOp1(eV),TDOS2.5,TDOS4.0,0.74,100
4352724,S8,O6,TDOS2.7,TDOS3.9,0.74,100
30879,Mass,HOMOm1(eV),TDOS2.5,TDOS3.9,0.74,100
1456858,NumHeteroatoms,LUMOp1(eV),TDOS2.6,TDOS4.0,0.74,100
1488773,NumHeteroatoms,TDOS1.8,TDOS2.3,TDOS4.1,0.74,100
4329667,S8,S10,TDOS3.9,TDOS4.0,0.74,1000
1486342,NumHeteroatoms,TDOS1.7,TDOS3.2,TDOS4.0,0.74,100
182066,HAcceptors,NumRotatableBonds,TDOS1.7,TDOS2.6,0.74,100
2383849,T10,TDOS1.8,TDOS2.3,TDOS4.0,0.74,100
1086700,NumRotatableBonds,NumHeteroatoms,S10,O3,0.74,100
1086649,NumRotatableBonds,NumHeteroatoms,S9,O3,0.74,1000
1486127,NumHeteroatoms,TDOS1.7,TDOS2.8,TDOS4.1,0.74,1000
1485963,NumHeteroatoms,TDOS1.7,TDOS2.5,TDOS3.9,0.74,100
1086605,NumRotatableBonds,NumHeteroatoms,S8,O10,0.74,1000
1485857,NumHeteroatoms,TDOS1.7,TDOS2.3,TDOS4.1,0.74,100
27242,Mass,NumHeteroatoms,SurfaceCharge,TDOS2.0,0.74,100
308184,HDonors,PrimeExcite(osc),T4,O2,0.74,1000
27240,Mass,NumHeteroatoms,SurfaceCharge,TDOS1.8,0.74,100
1287230,NumRotatableBonds,NumHeteroatoms,TDOS1.7,TDOS2.6,0.74,1000
1287058,NumRotatableBonds,NumHeteroatoms,FreeEnergy,TDOS1.6,0.74,1000
1132160,RingCount,HOMOm1(eV),LUMOp1(eV),TDOS4.4,0.74,1000
1287057,NumRotatableBonds,NumHeteroatoms,FreeEnergy,TDOS1.5,0.74,1000
69417,T1,S8,TDOS1.5,TDOS3.9,0.74,1000
3856536,S6,O7,TDOS2.6,TDOS3.9,0.74,1000
814148,Rg,NumHeteroatoms,HOMOm1(eV),TDOS3.8,0.74,1000
3103,Mass,HAcceptors,NumHeteroatoms,O3,0.74,100
11962185,TDOS3.2,TDOS3.7,TDOS4.1,TDOS4.5,0.74,1000
1512370,NumHeteroatoms,TDOS2.6,TDOS2.8,TDOS4.0,0.74,1000
4393171,S8,TDOS2.0,TDOS3.9,TDOS4.0,0.74,100
1509993,NumHeteroatoms,TDOS2.5,TDOS3.8,TDOS3.9,0.74,100
23898,Mass,NumRotatableBonds,HOMOm1(eV),TDOS2.4,0.74,100
1287231,NumRotatableBonds,NumHeteroatoms,TDOS1.7,TDOS2.7,0.74,100
1615135,HOMOm1(eV),LUMOp1(eV),TDOS4.1,TDOS4.3,0.74,1000
1130591,RingCount,NumHeteroatoms,TDOS3.2,TDOS4.1,0.74,1000
22228,Mass,RingCount,TDOS2.7,TDOS2.8,0.74,1000
11970061,TDOS3.2,TDOS3.9,TDOS4.0,TDOS4.6,0.74,1000
1503677,NumHeteroatoms,TDOS2.3,TDOS2.9,TDOS4.1,0.74,1000
22784,Mass,RingCount,TDOS3.7,TDOS4.4,0.74,1000
3963,Mass,HAcceptors,ChargeCorrection,TDOS1.5,0.74,1000
4259,Mass,HAcceptors,TDOS1.8,TDOS4.1,0.74,100
1620856,HOMOm1(eV),PrimeExcite(eV),TDOS3.9,TDOS4.0,0.74,100
1287177,NumRotatableBonds,NumHeteroatoms,TDOS1.6,TDOS2.7,0.74,100
4069860,TDOS3.1,TDOS3.2,TDOS4.0,SDOS5.2,0.74,1000
4401109,S8,TDOS2.2,TDOS3.9,TDOS4.0,0.74,100
1287175,NumRotatableBonds,NumHeteroatoms,TDOS1.6,TDOS2.5,0.74,1000
18227,Mass,TPSA,LUMOp1(eV),TDOS2.3,0.74,1000
5502,Mass,HAcceptors,TDOS4.1,TDOS4.2,0.74,100
4388445,S8,TDOS1.9,TDOS2.7,TDOS3.9,0.74,100
4746,Mass,HAcceptors,TDOS2.7,TDOS4.2,0.74,1000
18599,Mass,TPSA,FreeEnergy,TDOS1.7,0.74,100
18600,Mass,TPSA,FreeEnergy,TDOS1.8,0.74,100
18601,Mass,TPSA,FreeEnergy,TDOS1.9,0.74,100
3309635,S4,S5,TDOS3.9,TDOS4.1,0.74,1000
1097055,NumRotatableBonds,LUMOp1(eV),SDOS4.3,SDOS4.9,0.74,1000
18602,Mass,TPSA,FreeEnergy,TDOS2.0,0.74,100
1287113,NumRotatableBonds,NumHeteroatoms,TDOS1.5,TDOS1.7,0.74,1000
3327713,S4,S10,O7,TDOS3.8,0.74,1000
1614267,HOMOm1(eV),LUMOp1(eV),TDOS2.5,TDOS3.9,0.74,100
3714540,S5,TDOS3.8,TDOS4.0,TDOS4.5,0.74,1000
1287121,NumRotatableBonds,NumHeteroatoms,TDOS1.5,TDOS2.5,0.74,1000
4389202,S8,TDOS1.9,TDOS3.9,TDOS4.0,0.74,1000
3190632,S3,TDOS3.2,TDOS4.0,TDOS4.5,0.74,1000
4351689,TDOS3.2,TDOS4.0,TDOS4.1,TDOS4.2,0.74,100
1287123,NumRotatableBonds,NumHeteroatoms,TDOS1.5,TDOS2.7,0.74,100
1287167,NumRotatableBonds,NumHeteroatoms,TDOS1.6,TDOS1.7,0.74,1000
4512,Mass,HAcceptors,TDOS2.3,TDOS2.4,0.74,100
1615134,HOMOm1(eV),LUMOp1(eV),TDOS4.1,TDOS4.2,0.74,100
4397140,S8,TDOS2.1,TDOS3.9,TDOS4.0,0.74,100
26971,Mass,NumHeteroatoms,LUMOp1(eV),TDOS1.9,0.74,1000
6111609,TDOS3.2,TDOS3.7,TDOS4.1,TDOS4.5,0.74,1000
1287674,NumRotatableBonds,NumHeteroatoms,TDOS2.5,TDOS3.8,0.74,100
3575493,S5,S9,TDOS3.8,TDOS3.9,0.74,100
499744,LogP,NumHeteroatoms,FreeEnergy,TDOS2.2,0.74,100
4408227,S8,TDOS2.4,TDOS2.6,TDOS3.9,0.74,100
1500543,NumHeteroatoms,TDOS2.2,TDOS2.5,TDOS3.9,0.74,100
1500490,NumHeteroatoms,TDOS2.2,TDOS2.4,TDOS4.0,0.74,100
499743,LogP,NumHeteroatoms,FreeEnergy,TDOS2.1,0.74,100
1500436,NumHeteroatoms,TDOS2.2,TDOS2.3,TDOS4.0,0.74,100
70930,T1,S8,TDOS3.9,TDOS4.0,0.74,100
27081,Mass,NumHeteroatoms,PrimeExcite(eV),TDOS2.1,0.74,100
975448,TPSA,HOMOm1(eV),TDOS2.1,TDOS4.0,0.74,1000
3562,Mass,HAcceptors,SurfaceCharge,O3,0.74,100
3218411,S3,TDOS3.9,TDOS4.0,TDOS4.1,0.74,1000
27186,Mass,NumHeteroatoms,DipoleMoment(Debye),TDOS1.8,0.74,100
27187,Mass,NumHeteroatoms,DipoleMoment(Debye),TDOS1.9,0.74,100
27188,Mass,NumHeteroatoms,DipoleMoment(Debye),TDOS2.0,0.74,100
27189,Mass,NumHeteroatoms,DipoleMoment(Debye),TDOS2.1,0.74,100
27190,Mass,NumHeteroatoms,DipoleMoment(Debye),TDOS2.2,0.74,100
6120354,TDOS3.2,TDOS4.0,TDOS4.1,TDOS4.2,0.74,100
4313,Mass,HAcceptors,TDOS1.9,TDOS4.1,0.74,100
4347661,TDOS3.2,TDOS3.9,TDOS4.0,TDOS4.6,0.74,1000
4940893,S10,TDOS3.2,TDOS3.9,TDOS4.0,0.74,100
4388508,S8,TDOS1.9,TDOS2.8,TDOS3.9,0.74,100
5852379,TDOS3.8,TDOS4.0,TDOS4.7,SDOS4.9,0.74,100
653715,Asphericity,NumRotatableBonds,NumHeteroatoms,TDOS3.9,0.74,100
815067,Rg,NumHeteroatoms,TDOS2.1,TDOS3.9,0.74,100
4396446,S8,TDOS2.1,TDOS2.8,TDOS3.9,0.74,100
4339785,TDOS3.2,TDOS3.7,TDOS4.1,TDOS4.5,0.74,1000
4422,Mass,HAcceptors,TDOS2.1,TDOS4.2,0.74,100
660304,Asphericity,HOMOm1(eV),TDOS1.7,TDOS4.0,0.74,1000
1287284,NumRotatableBonds,NumHeteroatoms,TDOS1.8,TDOS2.6,0.74,1000
3210410,S3,TDOS3.7,TDOS3.9,TDOS4.1,0.74,100
11974089,TDOS3.2,TDOS4.0,TDOS4.1,TDOS4.2,0.74,100
814672,Rg,NumHeteroatoms,FreeEnergy,TDOS2.2,0.74,100
3857229,S6,O7,TDOS3.7,TDOS3.9,0.74,1000
1287392,NumRotatableBonds,NumHeteroatoms,TDOS2.0,TDOS2.6,0.74,1000
1287338,NumRotatableBonds,NumHeteroatoms,TDOS1.9,TDOS2.6,0.74,1000
600263,LogP,TDOS3.7,TDOS3.9,TDOS4.7,0.74,1000
1500760,NumHeteroatoms,TDOS2.2,TDOS2.9,TDOS4.0,0.74,1000
1287446,NumRotatableBonds,NumHeteroatoms,TDOS2.1,TDOS2.6,0.74,1000
1352090,TDOS2.0,TDOS4.0,SDOS3.3,SDOS3.9,0.73,1000
816040,Rg,NumHeteroatoms,TDOS3.9,TDOS4.0,0.73,100
179974,HAcceptors,RingCount,TDOS3.2,TDOS4.0,0.73,100
1471383,NumHeteroatoms,SurfaceCharge,TDOS2.5,TDOS3.9,0.73,100
1215316,RingCount,TDOS3.2,TDOS3.5,TDOS4.0,0.73,1000
178355,HAcceptors,RingCount,NumRotatableBonds,TDOS4.1,0.73,1000
814960,Rg,NumHeteroatoms,TDOS1.9,TDOS4.0,0.73,100
814852,Rg,NumHeteroatoms,TDOS1.7,TDOS4.0,0.73,100
5409366,O2,TDOS2.4,TDOS4.1,TDOS4.5,0.73,100
815068,Rg,NumHeteroatoms,TDOS2.1,TDOS4.0,0.73,100
815284,Rg,NumHeteroatoms,TDOS2.5,TDOS4.0,0.73,100
155440,HAcceptors,NumRotatableBonds,S8,O3,0.73,1000
1476659,NumHeteroatoms,FreeEnergy,TDOS1.5,TDOS2.3,0.73,100
1476664,NumHeteroatoms,FreeEnergy,TDOS1.5,TDOS2.8,0.73,100
3603277,S5,O6,TDOS3.8,TDOS4.0,0.73,1000
163882,HAcceptors,HDonors,HOMOm1(eV),TDOS4.0,0.73,100
1476875,NumHeteroatoms,FreeEnergy,TDOS1.9,TDOS2.3,0.73,100
1602327,TDOS2.1,TDOS4.0,SDOS3.6,SDOS4.0,0.73,1000
1476821,NumHeteroatoms,FreeEnergy,TDOS1.8,TDOS2.3,0.73,100
3722732,S5,TDOS4.0,TDOS4.4,TDOS4.7,0.73,1000
170235,HAcceptors,Asphericity,FreeEnergy,TDOS2.1,0.73,100
1126108,RingCount,NumRotatableBonds,NumHeteroatoms,TDOS4.0,0.73,100
1476767,NumHeteroatoms,FreeEnergy,TDOS1.7,TDOS2.3,0.73,100
172629,HAcceptors,Rg,HOMOm1(eV),TDOS3.9,0.73,100
4852423,TDOS3.4,TDOS4.0,SDOS2.8,SDOS2.9,0.73,1000
1476718,NumHeteroatoms,FreeEnergy,TDOS1.6,TDOS2.8,0.73,100
1476713,NumHeteroatoms,FreeEnergy,TDOS1.6,TDOS2.3,0.73,100
5936734,O4,TDOS3.1,TDOS3.3,TDOS4.0,0.73,1000
173223,HAcceptors,Rg,TDOS1.5,TDOS3.9,0.73,100
158041,HAcceptors,NumHeteroatoms,S8,O3,0.73,1000
173277,HAcceptors,Rg,TDOS1.6,TDOS3.9,0.73,100
155542,HAcceptors,NumRotatableBonds,S10,O3,0.73,100
173331,HAcceptors,Rg,TDOS1.7,TDOS3.9,0.73,100
173385,HAcceptors,Rg,TDOS1.8,TDOS3.9,0.73,100
1132156,RingCount,HOMOm1(eV),LUMOp1(eV),TDOS4.0,0.73,100
173439,HAcceptors,Rg,TDOS1.9,TDOS3.9,0.73,100
1132161,RingCount,HOMOm1(eV),LUMOp1(eV),TDOS4.5,0.73,100
173493,HAcceptors,Rg,TDOS2.0,TDOS3.9,0.73,100
841578,Rg,SurfaceCharge,TDOS2.6,TDOS3.6,0.73,1000
3214379,S3,TDOS3.8,TDOS3.9,TDOS4.1,0.73,1000
4329603,S8,S10,TDOS3.8,TDOS3.9,0.73,1000
181973,HAcceptors,NumRotatableBonds,TDOS1.5,TDOS4.1,0.73,1000
1287283,NumRotatableBonds,NumHeteroatoms,TDOS1.8,TDOS2.5,0.73,1000
1287229,NumRotatableBonds,NumHeteroatoms,TDOS1.7,TDOS2.5,0.73,1000
5353477,TDOS3.6,TDOS4.0,SDOS4.3,SDOS4.4,0.73,1000
11970057,TDOS3.2,TDOS3.9,TDOS4.0,TDOS4.2,0.73,100
3964589,S6,TDOS3.8,TDOS4.0,TDOS4.7,0.73,1000
3075021,S3,S9,TDOS3.2,TDOS3.9,0.73,100
1450703,NumHeteroatoms,HOMO(eV),TDOS2.0,TDOS4.1,0.73,100
1450649,NumHeteroatoms,HOMO(eV),TDOS1.9,TDOS4.1,0.73,100
1450487,NumHeteroatoms,HOMO(eV),TDOS1.6,TDOS4.1,0.73,100
1450433,NumHeteroatoms,HOMO(eV),TDOS1.5,TDOS4.1,0.73,100
1450432,NumHeteroatoms,HOMO(eV),TDOS1.5,TDOS4.0,0.73,100
1448110,NumHeteroatoms,HOMOm1(eV),TDOS2.6,TDOS4.0,0.73,1000
1447894,NumHeteroatoms,HOMOm1(eV),TDOS2.2,TDOS4.0,0.73,1000
3079496,S3,S10,TDOS4.0,TDOS4.1,0.73,1000
5749,Mass,HDonors,HOMOm1(eV),S7,0.73,1000
2404638,T10,TDOS2.3,TDOS3.8,TDOS3.9,0.73,1000
660358,Asphericity,HOMOm1(eV),TDOS1.8,TDOS4.0,0.73,1000
660250,Asphericity,HOMOm1(eV),TDOS1.6,TDOS4.0,0.73,1000
1287285,NumRotatableBonds,NumHeteroatoms,TDOS1.8,TDOS2.7,0.73,100
5852316,TDOS3.8,TDOS4.0,TDOS4.6,SDOS4.9,0.73,100
338764,HDonors,NumRotatableBonds,NumHeteroatoms,TDOS1.6,0.73,1000
342279,HDonors,NumHeteroatoms,FreeEnergy,TDOS2.1,0.73,100
499742,LogP,NumHeteroatoms,FreeEnergy,TDOS2.0,0.73,100
3591,Mass,HAcceptors,ChargeCorrection,T1,0.73,100
1288488,NumRotatableBonds,NumHeteroatoms,TDOS4.0,TDOS4.2,0.73,1000
3912922,S6,TDOS2.5,TDOS3.9,TDOS4.0,0.73,100
499737,LogP,NumHeteroatoms,FreeEnergy,TDOS1.5,0.73,100
3719,Mass,HAcceptors,T1,O7,0.73,100
355423,HDonors,LUMOp1(eV),TDOS4.1,TDOS4.3,0.73,100
197145,HAcceptors,LUMOp1(eV),TDOS2.6,TDOS3.9,0.73,100
805293,Rg,TPSA,NumRotatableBonds,TDOS3.9,0.73,100
1287222,NumRotatableBonds,NumHeteroatoms,TDOS1.7,TDOS1.8,0.73,1000
3055682,S3,S4,TDOS4.0,TDOS4.1,0.73,1000
814798,Rg,NumHeteroatoms,TDOS1.6,TDOS4.0,0.73,100
3210473,S3,TDOS3.7,TDOS4.0,TDOS4.1,0.73,100
814744,Rg,NumHeteroatoms,TDOS1.5,TDOS4.0,0.73,100
1218232,RingCount,TDOS3.3,TDOS3.5,TDOS4.0,0.73,1000
182027,HAcceptors,NumRotatableBonds,TDOS1.6,TDOS4.1,0.73,1000
1286951,NumRotatableBonds,NumHeteroatoms,SurfaceCharge,TDOS1.7,0.73,1000
62167,Mass,T3,O5,O9,0.73,1000
4336596,S8,O2,TDOS2.3,TDOS3.9,0.73,1000
182120,HAcceptors,NumRotatableBonds,TDOS1.8,TDOS2.6,0.73,100
2899,Mass,HAcceptors,Rg,O3,0.73,100
182174,HAcceptors,NumRotatableBonds,TDOS1.9,TDOS2.6,0.73,100
1456697,NumHeteroatoms,LUMOp1(eV),TDOS2.3,TDOS4.1,0.73,100
1456696,NumHeteroatoms,LUMOp1(eV),TDOS2.3,TDOS4.0,0.73,100
182510,HAcceptors,NumRotatableBonds,TDOS2.5,TDOS3.8,0.73,100
5103367,TDOS3.5,TDOS4.0,SDOS4.2,SDOS4.4,0.73,1000
1287059,NumRotatableBonds,NumHeteroatoms,FreeEnergy,TDOS1.7,0.73,1000
1287061,NumRotatableBonds,NumHeteroatoms,FreeEnergy,TDOS1.9,0.73,1000
9687376,TDOS2.3,TDOS3.1,TDOS3.2,TDOS4.0,0.73,100
1288439,NumRotatableBonds,NumHeteroatoms,TDOS3.9,TDOS4.7,0.73,1000
2440423,T10,TDOS3.2,TDOS3.9,TDOS4.0,0.73,100
1456574,NumHeteroatoms,LUMOp1(eV),TDOS2.1,TDOS2.6,0.73,100
1102043,TDOS1.9,TDOS4.0,SDOS3.3,SDOS3.9,0.73,1000
1287114,NumRotatableBonds,NumHeteroatoms,TDOS1.5,TDOS1.8,0.73,1000
187642,HAcceptors,HOMOm1(eV),SurfaceCharge,TDOS4.0,0.73,100
26761,Mass,HOMOm1(eV),PrimeState,S7,0.73,1000
1287168,NumRotatableBonds,NumHeteroatoms,TDOS1.6,TDOS1.8,0.73,1000
1456480,NumHeteroatoms,LUMOp1(eV),TDOS1.9,TDOS4.0,0.73,1000
4940703,S10,TDOS3.2,TDOS3.6,TDOS3.9,0.73,100
1482940,NumHeteroatoms,TDOS1.6,TDOS2.3,TDOS4.0,0.73,100
1606297,TDOS2.1,TDOS4.1,SDOS3.6,SDOS4.1,0.73,1000
27184,Mass,NumHeteroatoms,DipoleMoment(Debye),TDOS1.6,0.73,100
27407,Mass,NumHeteroatoms,TDOS1.5,TDOS2.3,0.73,100
1497466,NumHeteroatoms,TDOS2.1,TDOS2.2,TDOS4.0,0.73,100
27401,Mass,NumHeteroatoms,TDOS1.5,TDOS1.7,0.73,100
27400,Mass,NumHeteroatoms,TDOS1.5,TDOS1.6,0.73,100
4408605,S8,TDOS2.4,TDOS3.2,TDOS3.9,0.73,100
27243,Mass,NumHeteroatoms,SurfaceCharge,TDOS2.1,0.73,100
27185,Mass,NumHeteroatoms,DipoleMoment(Debye),TDOS1.7,0.73,100
27183,Mass,NumHeteroatoms,DipoleMoment(Debye),TDOS1.5,0.73,100
3427,Mass,HAcceptors,NumHeteroatoms,TDOS1.9,0.73,100
1498006,NumHeteroatoms,TDOS2.1,TDOS3.2,TDOS4.0,0.73,100
27082,Mass,NumHeteroatoms,PrimeExcite(eV),TDOS2.2,0.73,100
1500437,NumHeteroatoms,TDOS2.2,TDOS2.3,TDOS4.1,0.73,100
4069854,TDOS3.1,TDOS3.2,TDOS4.0,SDOS4.6,0.73,1000
70866,T1,S8,TDOS3.8,TDOS3.9,0.73,100
4380507,S8,TDOS1.7,TDOS2.7,TDOS3.9,0.73,1000
